sample_id,true_label,target_x,target_y,SCNR_dB,2T2R_det_prob,2T2R_det_pred,2T2R_pred_x,2T2R_pred_y,2T2R_pos_err_m,2T2R_correct_det,2T1R_det_prob,2T1R_det_pred,2T1R_pred_x,2T1R_pred_y,2T1R_pos_err_m,2T1R_correct_det,1T2R_det_prob,1T2R_det_pred,1T2R_pred_x,1T2R_pred_y,1T2R_pos_err_m,1T2R_correct_det,1T1R_det_prob,1T1R_det_pred,1T1R_pred_x,1T1R_pred_y,1T1R_pos_err_m,1T1R_correct_det
3800,1,-19.458075,90.46238,-35.126648,0.0018565359,0,-11.028515,98.364944,11.554566,0,1.0,1,0.03818512,90.920586,19.501644,1,0.0017734768,0,-11.085369,90.92445,8.385447,0,0.0032159328,0,7.7275963,116.4614,37.61662,0
3802,1,2.9172397,44.99662,-33.632744,0.021038597,0,8.720539,76.45132,31.985563,0,1.0,1,0.80786896,57.59838,12.777082,1,0.05885554,0,10.126137,55.62468,12.842268,0,0.056107137,0,4.2702446,43.821434,1.7921174,0
3803,1,18.656414,100.24947,-38.240967,0.005624406,0,14.515224,102.37331,4.654043,0,0.96168983,1,2.876114,105.78234,16.722157,1,0.019954346,0,14.654186,92.58704,8.64469,0,0.00043166935,0,10.275063,134.38953,35.15381,0
3810,1,15.851686,105.67831,-35.505013,0.0075781844,0,11.208164,98.82992,8.27422,0,0.9999993,1,2.1929321,99.0798,15.169106,1,0.014507648,0,14.030346,90.95754,14.83301,0,0.002050722,0,5.755665,136.3281,32.269787,0
3835,1,-10.996093,82.9579,-35.185577,0.0012097141,0,-8.881527,108.059654,25.19066,0,0.99999,1,2.0514908,84.346664,13.1212845,1,0.002536338,0,-7.1522446,91.08054,8.9862385,0,0.00023185923,0,11.390411,116.21411,40.089043,0
3836,1,5.5207567,134.13509,-29.0155,0.10618375,0,7.938072,126.178154,8.31602,0,1.0,1,-4.240017,121.217354,16.190754,1,0.009103677,0,0.19342041,103.3627,31.230116,0,0.024310937,0,4.0712585,145.40784,11.365561,0
3839,1,1.7242897,81.93027,-34.426247,0.0052970336,0,3.7046356,104.070564,22.228687,0,1.0,1,-0.058128357,82.11516,1.7919817,1,0.0055187186,0,-1.8699493,92.12053,10.805553,0,0.008034715,0,6.072502,95.28358,14.0434265,0
3847,1,18.44684,113.50124,-36.773697,0.01714499,0,14.706554,98.3015,15.653179,0,1.0,1,2.451397,107.60902,17.046188,1,0.025471652,0,15.139595,90.34339,23.392818,0,0.015228071,0,3.464756,136.62054,27.549318,0
3856,1,13.380236,96.39525,-32.25609,0.0012299282,0,14.466286,115.83486,19.469927,0,0.99999905,1,0.90792465,88.9454,14.527864,1,0.009762731,0,11.804867,99.81397,3.7642345,0,0.016887998,0,2.6872559,125.64827,31.146093,0
3860,1,8.108628,112.23782,-29.953249,0.0061942698,0,8.118202,101.75741,10.480419,0,1.0,1,1.03059,103.9061,10.93235,1,0.010135635,0,3.7291222,94.49618,18.27419,0,0.02195602,0,4.501358,121.02588,9.499596,0
3864,1,32.02438,126.73252,-50.455875,0.05084422,0,20.350368,101.48735,27.813686,0,1.0,1,11.267628,121.69213,21.359968,1,0.012282203,0,22.826145,85.93065,41.825832,0,0.017520528,0,11.517021,134.73795,22.01451,0
3866,1,0.24842599,36.861076,-30.288527,0.0015348757,0,6.484062,97.10932,60.570076,0,1.0,1,0.6421585,47.97293,11.118828,1,0.0030594831,0,2.8024712,69.287,32.526356,0,0.0017625365,0,12.886196,41.215237,13.366822,0
3869,1,-12.881164,100.75594,-27.397968,0.003824673,0,-7.7907257,107.033035,8.081735,0,1.0,1,-0.05050659,101.047295,12.833964,1,0.011286467,0,-5.57428,87.239395,15.365143,0,0.04822183,0,2.5836563,98.28929,15.660301,0
3872,1,24.457329,149.87709,-50.99539,0.007540519,0,13.661617,118.89378,32.810253,0,0.999385,1,18.394772,151.80547,6.3618574,1,0.003773452,0,7.016777,83.41858,68.708855,0,0.017602988,0,7.991905,72.730064,78.88456,0
3874,1,14.973004,123.93191,-26.030846,0.020669132,0,13.940315,123.00331,1.3887902,0,0.9998876,1,-1.8459511,126.47639,17.010338,1,0.0039073504,0,3.1207657,110.65013,17.801155,0,0.008470765,0,3.5228615,152.7683,31.02649,0
3884,1,2.3480458,153.7957,-29.99478,0.23126616,0,8.259495,148.47139,7.955722,0,1.0,1,-3.972149,135.68263,19.184057,1,0.011928036,0,0.560482,108.96898,44.86235,0,0.021086335,0,9.703903,162.0285,11.040277,0
3896,1,30.23905,135.65515,-58.818077,0.050379153,0,20.337513,108.3969,29.000912,0,0.9999994,1,15.411163,129.54189,16.038649,1,0.019511027,0,20.43179,86.661194,49.965893,0,0.115991846,0,7.0945816,74.43324,65.45066,0
3898,1,1.0496848,146.84,-43.54412,0.007435281,0,-2.9147606,115.70859,31.382822,0,1.0,1,4.937374,140.17705,7.7142086,1,0.0064253714,0,0.16589737,95.528244,51.319363,0,0.010550061,0,15.980114,161.11523,20.656721,0
3904,1,-16.863228,83.5081,-37.766605,0.0016886523,0,-10.941441,98.67692,16.28375,0,0.9999827,1,3.6264915,78.74022,21.037142,1,0.0008249187,0,-8.0707245,77.10207,10.878664,0,0.000561005,0,6.3988457,107.91653,33.717876,0
3907,1,3.8654723,43.208355,-37.54027,0.010664695,0,8.284519,72.39465,29.518942,0,0.994662,1,3.518692,51.186287,7.9854655,1,0.0369864,0,11.147095,53.22878,12.3867235,0,0.00015086574,0,13.360451,115.27819,72.69261,0
3911,1,0.61355597,78.03459,-33.38059,0.0020441455,0,3.8940506,108.26848,30.411339,0,0.99999976,1,0.6254196,79.044754,1.010232,1,0.0019864351,0,-1.3939629,94.07438,16.164928,0,0.0005873652,0,7.12603,117.6411,40.138355,0
3913,1,18.82916,101.60228,-36.80161,0.01097292,0,12.950565,96.58399,7.7292366,0,0.99981445,1,4.7789993,99.79538,14.165872,1,0.0107522,0,14.402565,93.417175,9.305411,0,0.0012675787,0,5.073494,127.58424,29.398653,0
3918,1,-38.473076,139.05869,-44.46309,0.0011779851,0,-17.407352,104.32153,40.625538,0,0.99998116,1,6.6162605,132.51802,45.561264,1,0.00097356184,0,-14.960907,92.92734,51.777634,0,0.0029999102,0,9.326717,139.82758,47.80598,0
3922,1,-13.357339,159.68993,-35.471195,0.013738578,0,-2.171505,140.49603,22.2155,0,0.9999994,1,1.7455521,160.59016,15.129698,1,0.0016932436,0,-2.4029465,99.97909,60.707355,0,0.00022670548,0,18.41148,156.83012,31.897278,0
3924,1,-18.775629,82.40754,-37.591476,0.0018553168,0,-14.395325,90.73682,9.41084,0,0.9999999,1,1.0749512,78.29254,20.27261,1,0.0008919142,0,-11.124016,80.43736,7.9011884,0,0.096236944,0,1.5599213,51.06581,37.360924,0
3926,1,-9.266459,57.401295,-25.914173,0.0010620848,0,-11.783527,86.015625,28.724825,0,1.0,1,-0.22336197,66.19807,12.615894,1,0.0004005439,0,-6.9945297,73.75751,16.513248,0,0.2076997,0,0.13555908,49.83126,12.0707655,0
3936,1,2.5049977,167.9807,-21.43015,0.08398307,0,2.217125,157.07027,10.914228,0,0.9999927,1,-1.7395554,152.89268,15.673684,1,0.03338779,0,0.4305191,140.58623,27.472904,0,0.020522943,0,2.9431572,160.35541,7.637868,0
3941,1,-22.805462,93.77747,-41.067783,0.001462153,0,-13.63348,96.87491,9.680876,0,0.9999695,1,4.1173973,88.74277,27.38957,1,0.001111061,0,-12.882668,85.223434,13.100894,0,0.009070583,0,4.9620132,77.90305,31.984838,0
3945,1,-27.37158,111.252975,-35.39167,0.003696388,0,-19.88112,103.980354,10.44021,0,1.0,1,0.87133026,109.01859,28.331158,1,0.0014218389,0,-11.772972,89.04823,27.136086,0,0.0048034545,0,3.1415405,137.21732,40.064915,0
3947,1,-12.113545,68.14561,-30.387133,0.0013212885,0,-10.9369545,96.84812,28.72662,0,0.9999999,1,0.5857239,70.82401,12.978648,1,0.0011160163,0,-8.19556,75.23625,8.101102,0,0.24144188,0,1.0472374,44.266808,27.265423,0
3955,1,20.385853,104.10562,-49.075962,0.0045888466,0,12.79343,97.879585,9.818778,0,0.9999995,1,4.989773,101.480316,15.618307,1,0.00781543,0,11.338684,83.837326,22.195835,0,0.037714712,0,6.674698,54.62819,51.34211,0
3964,1,-21.597107,98.34688,-32.507,0.0021597638,0,-15.693539,107.84138,11.180234,0,1.0,1,-0.041591644,95.27972,21.772636,1,0.0024595405,0,-11.006458,90.21596,13.351918,0,0.005824428,0,5.530575,131.2857,42.67174,0
3965,1,-12.907299,108.354805,-29.165045,0.00033725327,0,-6.90831,121.16242,14.142946,0,0.99991,1,-2.9357758,116.27997,12.737327,1,0.0011204003,0,-1.1511116,98.06453,15.623627,0,0.018481115,0,1.2971878,142.2203,36.72383,0
3967,1,-11.966565,105.68424,-28.574108,0.0017804784,0,-10.342339,110.31361,4.906029,0,0.9998499,1,-2.881691,106.87321,9.162345,1,0.0038167054,0,-3.6767387,100.32656,9.87046,0,0.011013731,0,2.838894,136.7372,34.401855,0
3984,1,-23.110737,122.90685,-42.946552,0.0038494405,0,-11.741062,105.14967,21.08523,0,0.9799692,1,4.918274,118.205605,28.420542,1,0.0021531917,0,-6.7094727,86.480415,39.94855,0,0.0010045858,0,11.6091,119.78149,34.86022,0
3991,1,-5.301323,102.15003,-36.13967,0.003991933,0,-1.3862724,111.92976,10.534266,0,0.9969512,1,3.4258804,100.18115,8.946539,1,0.004402098,0,-0.77251816,86.70972,16.090786,0,0.0020142165,0,7.2228546,121.3404,22.915613,0
4002,1,2.122285,124.83337,-16.756117,0.0054439153,0,6.7827644,107.83398,17.626665,0,1.0,1,-4.0934944,111.94852,14.305778,1,0.058198676,0,-2.190487,115.12048,10.627328,0,0.17055573,0,-1.5343704,105.97209,19.212465,0
4014,1,-0.6293915,31.47049,-30.196196,0.00044062326,0,-5.15292,108.7118,77.37366,0,0.9995839,1,0.90522003,39.841927,8.510934,1,0.00030106062,0,-4.1568184,78.05553,46.718395,0,0.0017879215,0,5.2477493,88.203445,57.036556,0
4017,1,1.7222698,79.266495,-30.871964,0.0043907333,0,3.0107384,97.98335,18.761154,0,1.0,1,-0.07075119,81.60534,2.9470522,1,0.010892753,0,1.8514671,89.80993,10.544226,0,0.00038023942,0,9.046761,119.59187,40.985172,0
4025,1,-25.586817,126.80365,-25.243427,0.00041899475,0,-16.584814,125.429184,9.106328,0,1.0,1,-4.248806,118.96033,22.73386,1,0.00071560196,0,-5.2521706,99.84311,33.769344,0,0.010110773,0,4.8620453,139.71475,33.073097,0
4030,1,-2.3882551,129.72786,-36.80078,0.00837132,0,-1.304718,103.45376,26.296434,0,1.0,1,3.2177658,118.05508,12.9491825,1,0.0114629045,0,-1.3507957,92.336174,37.406075,0,0.04196504,0,4.2738724,133.7092,7.761121,0
4032,1,18.579044,114.903046,-37.221596,0.02916367,0,14.057629,102.39125,13.303692,0,1.0,1,1.3721085,109.97373,17.899073,1,0.017448222,0,11.2081375,92.99666,23.113201,0,0.007887715,0,3.2809715,124.66076,18.145082,0
4034,1,-23.172808,144.04028,-21.533209,0.0019495683,0,-7.877594,126.69303,23.127272,0,1.0,1,-3.7180634,120.99419,30.159735,1,0.00086543657,0,-3.5421638,108.30698,40.770473,0,0.2067113,0,-1.0754547,149.53362,22.76993,0
4039,1,1.1887004,35.30312,-34.68711,0.009460496,0,8.955559,80.2516,45.614582,0,1.0,1,0.549633,47.389156,12.102921,1,0.020241274,0,11.178772,59.534508,26.209953,0,0.35137135,0,2.43087,35.942783,1.3971955,0
4043,1,4.7334027,76.031456,-26.081526,0.0004791933,0,12.465157,128.20653,52.74484,0,0.903365,1,3.3823967,82.01759,6.136698,1,0.020564098,0,3.8776398,107.962006,31.942015,0,0.0128118275,0,4.0111923,124.13338,48.10734,0
4048,1,-4.856722,75.22513,-30.087542,0.0032176804,0,-4.236576,101.814865,26.596968,0,1.0,1,-0.07343292,74.82727,4.7998066,1,0.0029642659,0,-3.9391975,90.83742,15.639228,0,0.003730421,0,3.2754211,81.31761,10.161206,0
4055,1,0.531622,78.76964,-32.259445,0.0006091331,0,8.091278,118.119156,40.069103,0,0.99616665,1,3.743431,73.87705,5.852616,1,0.0041253334,0,0.7146301,92.70374,13.935307,0,0.0006388105,0,9.007961,134.13927,56.01468,0
4057,1,-15.984911,129.0936,-42.411144,0.0050854916,0,-7.227745,112.935585,18.378502,0,1.0,1,-0.51792145,121.46055,17.247934,1,0.0039655347,0,-4.894249,90.75174,39.913666,0,0.00661576,0,7.7713776,147.30176,29.931562,0
4059,1,-15.934504,130.22626,-37.48448,0.006749569,0,-7.957279,110.14231,21.610207,0,1.0,1,-0.034152985,119.506966,19.17614,1,0.0058829337,0,-4.9403877,91.662674,40.100132,0,0.0013577846,0,9.751205,132.84044,25.818396,0
4064,1,9.289075,68.74449,-31.564575,0.00514385,0,11.351856,102.02761,33.34698,0,1.0,1,0.42184067,70.65384,9.070472,1,0.010429838,0,12.935478,91.1089,22.659723,0,0.0011418783,0,8.788872,108.36941,39.628075,0
4067,1,-20.215788,158.33337,-42.34067,0.13527137,0,-10.405361,142.10062,18.966995,0,1.0,1,2.4603615,153.08513,23.275562,1,0.0030050173,0,-7.4555473,97.62895,62.031044,0,0.0011969216,0,17.493557,133.94482,44.908752,0
4074,1,13.646859,91.81726,-42.803463,0.0038627142,0,11.432697,101.29574,9.733656,0,0.999678,1,5.9688416,96.73794,9.119486,1,0.00961188,0,15.182182,86.17659,5.845886,0,0.0034855236,0,3.9797554,91.600815,9.669527,0
4086,1,-5.255595,61.572453,-28.01911,0.0005144422,0,-8.492752,113.26415,51.79296,0,0.99999976,1,0.46850967,71.9527,11.853896,1,0.0011325437,0,-2.5780754,87.14856,25.715878,0,0.45316362,0,-0.53948975,48.844044,13.574021,0
4087,1,38.74473,149.18933,-67.70512,0.008813249,0,19.877636,112.42518,41.322758,0,0.9998622,1,26.856068,138.74933,15.821946,1,0.010452793,0,22.381725,86.2369,65.044266,0,0.16629712,0,9.682278,51.587303,101.837036,0
4091,1,-12.03871,81.242805,-31.575712,0.0022230071,0,-8.114525,97.51299,16.736732,0,1.0,1,-0.033283234,78.81023,12.249396,1,0.0034696516,0,-7.828102,86.85909,7.0193944,0,0.0016200468,0,4.925152,99.0244,24.57555,0
4096,1,-7.9291596,65.82397,-28.80919,0.00059331616,0,-7.102257,105.28034,39.46504,0,0.9999877,1,0.84799194,61.438805,9.811627,1,0.0009468203,0,-5.657318,91.465096,25.741575,0,0.008466701,0,4.566124,138.62794,73.86848,0
4097,1,16.869802,101.19339,-42.606842,0.004050112,0,12.664074,100.925,4.2142835,0,0.98946536,1,6.1399193,101.98993,10.759408,1,0.01301614,0,16.330395,86.22731,14.975797,0,0.0006579411,0,9.314663,113.40388,14.358835,0
4098,1,-30.249222,124.52509,-47.465885,0.0072450903,0,-17.954182,103.19811,24.617231,0,1.0,1,2.2648163,120.59862,32.750267,1,0.002964559,0,-14.322433,94.82484,33.701153,0,0.025973534,0,8.450977,121.9148,38.78813,0
4102,1,28.00444,162.84274,-41.30498,0.028131397,0,16.198616,139.89612,25.805525,0,0.9999999,1,18.178944,157.52127,11.174007,1,0.00435902,0,8.82188,90.48332,74.85891,0,0.0006589897,0,17.349903,145.89061,20.022337,0
4111,1,9.164407,99.45149,-40.589085,0.0023181525,0,7.346634,108.62167,9.348611,0,0.9999591,1,4.6640434,90.5628,9.96304,1,0.0069559356,0,3.9087524,86.53476,13.945031,0,0.006398814,0,8.682125,102.08694,2.6792095,0
4112,1,21.363228,103.44742,-39.898838,0.016916247,0,16.530407,94.21714,10.418934,0,1.0,1,2.9834595,99.68515,18.760878,1,0.021189256,0,16.445751,87.50864,16.680119,0,0.0013173241,0,5.3411446,105.33429,16.132807,0
4113,1,-10.392389,63.981247,-29.20631,0.0016308391,0,-13.9954605,101.99527,38.184395,0,1.0,1,0.14353943,73.991104,14.532826,1,0.0011438243,0,-9.848728,83.3482,19.37458,0,0.057571054,0,2.5578575,46.25659,21.95159,0
4115,1,-32.826202,129.18663,-48.50678,0.0023462765,0,-16.154596,102.664215,31.327,0,0.67943054,1,13.435631,109.53437,50.262997,1,0.0009561449,0,-11.484451,84.311935,49.69113,0,0.0008234305,0,10.640663,97.251884,53.936966,0
4123,1,-9.433985,125.52898,-30.477448,0.321208,0,-12.360176,133.58662,8.572531,0,1.0,1,-2.527504,120.62204,8.47216,1,0.0058675245,0,-3.0568314,93.61254,32.547302,0,0.19833104,0,1.6611366,150.69144,27.50002,0
4162,1,2.2933676,142.3027,-33.538044,0.018613085,0,0.22343826,135.18204,7.415423,0,1.0,1,8.3396225,135.24335,9.294715,1,0.0018439526,0,-3.763401,102.08694,40.669304,0,0.0005393933,0,17.084713,152.87918,18.183668,0
4164,1,11.7943735,97.87676,-42.39711,0.0030607923,0,9.027943,101.85018,4.8416114,0,0.994334,1,6.7316055,90.26694,9.1400795,1,0.0058078244,0,8.103619,81.52255,16.765495,0,0.011939202,0,5.698738,59.56836,38.79034,0
4165,1,-14.497519,87.21392,-35.350086,0.002250697,0,-8.345646,99.49795,13.738372,0,1.0,1,0.47965622,88.99172,15.082319,1,0.0023035202,0,-8.979485,87.22509,5.5180454,0,0.0125754075,0,7.372841,95.40793,23.354965,0
4168,1,0.49032328,33.989384,-30.70088,0.0030105396,0,6.7292747,90.621346,56.97459,0,1.0,1,0.5482826,46.894165,12.904912,1,0.10127987,0,6.2895317,52.767853,19.653542,0,0.032023076,0,5.3753853,41.993248,9.376869,0
4180,1,19.95306,119.07823,-34.92011,0.023952981,0,14.806637,103.02627,16.856785,0,1.0,1,0.534626,109.031944,21.86329,1,0.032830983,0,14.454784,92.36274,27.275421,0,0.0018764561,0,6.179985,132.94504,19.54446,0
4182,1,-12.726828,93.24963,-34.155003,0.002317093,0,-8.838146,106.436966,13.74873,0,0.9999999,1,1.3322105,86.64378,15.533635,1,0.0018244738,0,-4.6018295,83.952995,12.346785,0,0.0018268967,0,5.088196,101.60129,19.675497,0
4184,1,27.56898,115.80498,-61.52596,0.06908377,0,22.39426,104.84443,12.120699,0,1.0,1,16.851788,118.65249,11.089027,1,0.016849298,0,24.373531,86.63393,29.345547,0,0.15158413,0,9.877354,68.643074,50.37101,0
4199,1,-4.1404467,65.00002,-27.526182,0.0027571975,0,-6.889904,101.005196,36.11,0,1.0,1,-0.1613121,71.12137,7.300985,1,0.005390621,0,-2.2326431,87.51593,22.596588,0,0.016961219,0,3.952755,79.40187,16.520082,0
4204,1,12.8012,134.41034,-20.80342,0.0039767926,0,8.099361,103.4495,31.315823,0,1.0,1,-3.3896294,113.02741,26.821121,1,0.025411956,0,2.304184,111.66059,25.054708,0,0.03310132,0,-1.258091,120.727356,19.618555,0
4206,1,1.0337039,64.05409,-30.95642,0.0044720746,0,6.733238,110.82805,47.119926,0,1.0,1,0.058452606,73.97368,9.967413,1,0.004381365,0,4.458702,79.75673,16.07182,0,0.2738094,0,0.27300262,51.110626,12.9658,0
4210,1,-7.0743923,99.99948,-23.118227,0.004709318,0,-7.2117004,101.52087,1.5275687,0,1.0,1,-0.40844727,94.33314,8.748844,1,0.015390792,0,-1.0973434,94.66021,8.014545,0,0.162799,0,3.2057838,105.61415,11.71352,0
4213,1,4.159175,63.36262,-32.692436,0.012098898,0,8.103237,81.4279,18.490808,0,1.0,1,0.46946335,72.88571,10.212895,1,0.009895747,0,6.5841446,78.18956,15.023933,0,0.037600394,0,1.1868439,56.332977,7.632211,0
4216,1,-24.332262,103.9464,-33.69839,0.0017986206,0,-13.256695,104.04941,11.076046,0,1.0,1,2.0006409,99.316315,26.736856,1,0.0018457877,0,-11.943832,90.71109,18.128616,0,0.0061051846,0,5.3050346,129.6586,39.23629,0
4224,1,-3.5229194,59.25797,-29.206875,0.002787757,0,-5.2725143,101.81503,42.593014,0,1.0,1,0.11268616,67.6414,9.137812,1,0.0030475783,0,-5.3749504,82.73407,23.54904,0,0.12248511,0,2.5050697,43.28224,17.075144,0
4229,1,0.06453188,30.954739,-24.327944,0.012171748,0,5.8350716,68.8892,38.370853,0,1.0,1,0.2885704,41.627327,10.67494,1,0.021696188,0,5.574604,53.97207,23.667665,0,0.089722276,0,2.054123,43.63872,12.839077,0
4232,1,11.135659,85.19619,-42.271255,0.0042555365,0,10.732693,100.66946,15.478513,0,0.9963813,1,7.303444,81.92767,5.0367723,1,0.010773875,0,9.269905,86.72131,2.40978,0,0.028212776,0,8.262245,61.394035,23.974968,0
4233,1,6.026839,76.12867,-37.106945,0.00344474,0,6.1832237,96.85205,20.72397,0,0.99999845,1,0.7512741,70.25835,7.8925457,1,0.00743266,0,5.917366,88.80827,12.680077,0,0.0022280207,0,10.136417,96.8137,21.089312,0
4235,1,-13.249209,103.98487,-26.28621,0.0028245312,0,-8.481823,106.88636,5.580915,0,1.0,1,-0.71811676,96.74671,14.471325,1,0.004841695,0,-3.1093216,96.014824,12.897246,0,0.015493375,0,2.976017,113.95132,19.041744,0
4245,1,35.221943,126.303566,-72.5718,0.037680324,0,24.57558,102.32302,26.237598,0,0.9999999,1,26.880604,123.87996,8.6863,1,0.021718204,0,27.71719,86.7919,40.218067,0,0.3853638,0,9.802853,53.60711,77.01237,0
4246,1,-18.818642,104.89759,-28.562977,0.0012903209,0,-9.318127,112.2902,12.037875,0,1.0,1,1.2586174,97.990036,21.232302,1,0.0008504303,0,-3.9291496,95.91375,17.389835,0,0.027518433,0,0.09119797,117.0145,22.458887,0
4252,1,3.811593,49.005325,-34.107742,0.0044689057,0,8.024883,82.854195,34.110085,0,0.99398625,1,1.4534721,45.341057,4.357476,1,0.013856916,0,10.232651,67.38297,19.467098,0,0.0003529835,0,12.769554,121.51317,73.059105,0
4261,1,-36.29477,131.62262,-54.1865,0.005703103,0,-23.769747,100.35429,33.683598,0,1.0,1,3.2605247,119.27322,41.438255,1,0.0018592824,0,-16.757288,96.29377,40.37129,0,0.009407202,0,10.294102,115.73477,49.22344,0
4267,1,-19.312807,117.78993,-41.622482,0.0032663702,0,-6.3337746,101.271706,21.00731,0,0.9986505,1,2.634266,104.68895,25.559925,1,0.0023426653,0,-5.2704353,87.548676,33.34249,0,0.001028546,0,5.722851,135.16058,30.471687,0
4268,1,13.957872,105.243324,-41.225945,0.004420172,0,10.695808,101.18352,5.2079835,0,1.0,1,2.2726326,97.12991,14.22576,1,0.009639523,0,8.489841,84.55694,21.396868,0,0.003971819,0,6.881893,98.44813,9.810411,0
4270,1,-13.071264,78.50188,-31.59224,0.0012937523,0,-10.78558,102.005066,23.614069,0,0.9999982,1,1.9070511,82.51378,15.506298,1,0.0014195436,0,-9.455032,90.3882,12.424242,0,0.00056795735,0,12.555584,120.099045,48.857544,0
4271,1,-22.123938,130.5553,-44.193886,0.0054953406,0,-13.43401,106.03302,26.016474,0,1.0,1,3.0243149,122.082115,26.537321,1,0.002613557,0,-8.093548,92.00044,41.02839,0,0.0018363781,0,12.863747,138.99448,35.99108,0
4273,1,-35.034805,138.55524,-38.88569,0.0026972317,0,-15.883921,115.01986,30.34255,0,0.99997294,1,1.7935486,129.27777,37.978928,1,0.0008981366,0,-12.58173,93.85814,50.019707,0,0.0008497297,0,11.864582,134.21648,47.099655,0
4280,1,-7.242994,85.334755,-34.841293,0.0012190837,0,-8.9340515,115.39126,30.104036,0,0.99999356,1,1.9086189,82.0175,9.734279,1,0.0005862425,0,-7.320305,103.24426,17.909674,0,0.00026498133,0,9.169743,126.79878,44.59421,0
4286,1,-23.265125,110.8805,-21.060875,0.00078341446,0,-16.208778,113.56709,7.5504837,0,0.9974733,1,-5.119236,106.36151,18.70012,1,0.0010846148,0,-3.4363556,97.305145,24.030613,0,0.040706657,0,-4.4534836,103.27776,20.289886,0
4305,1,0.9904221,129.39825,-40.80295,0.05126874,0,3.7954216,119.71485,10.081484,0,1.0,1,4.2747383,120.42041,9.559729,1,0.016422993,0,0.3205185,93.52952,35.874992,0,0.02409366,0,4.5247726,133.22403,5.2084727,0
4312,1,-10.231389,156.6895,-19.49854,0.0055653527,0,-4.320694,146.2839,11.967152,0,0.9999993,1,-2.1597328,153.86256,8.55238,1,0.024481837,0,2.4052887,149.95929,14.317169,0,0.02605001,0,0.24098969,157.73868,10.524804,0
4319,1,0.30110803,109.34235,-29.153801,0.013833275,0,3.9100914,98.30259,11.614688,0,1.0,1,-0.42243576,106.239586,3.1860065,1,0.05617575,0,1.233223,95.25453,14.118617,0,0.3996729,0,2.0495758,123.201004,13.968519,0
4324,1,-4.128752,40.53816,-23.849043,0.00011385087,0,-8.881115,84.84542,44.5614,0,1.0,1,0.37751007,47.332703,8.15305,1,0.00041001342,0,-7.0819054,49.90901,9.825172,0,0.027486779,0,1.7126884,81.98418,41.855644,0
4325,1,-16.056229,92.93961,-33.29589,0.0041077756,0,-12.299038,105.34098,12.958025,0,1.0,1,-0.5814667,91.64414,15.5288925,1,0.002628513,0,-7.500046,86.076385,10.96869,0,0.02230698,0,5.9989243,96.55575,22.349636,0
4353,1,8.868206,125.208755,-40.57976,0.005256535,0,6.4002037,104.25416,21.099436,0,0.99999464,1,0.60842896,114.202,13.761268,1,0.0041226703,0,3.7195854,88.59869,36.970333,0,0.0012347337,0,6.364052,131.40057,6.6790266,0
4359,1,-18.602762,79.41945,-28.048391,0.00028725882,0,-17.5935,103.71772,24.319223,0,1.0,1,-0.80122375,80.623146,17.842188,1,0.00040831612,0,-12.189148,91.17006,13.386982,0,0.03282597,0,4.735054,111.651146,39.793667,0
4364,1,12.9594,100.15523,-43.01897,0.0039406125,0,7.6558075,95.95352,6.7662716,0,0.7219535,1,11.136562,92.58667,7.784973,1,0.0056616613,0,9.384411,87.37779,13.268135,0,0.008720489,0,3.6816597,63.986084,37.340103,0
4365,1,-20.307903,108.23741,-39.14171,0.0020643205,0,-11.513687,100.350525,11.8127575,0,0.99999464,1,4.367996,96.8094,27.193739,1,0.0018827209,0,-6.974373,83.76138,27.87219,0,0.0020901104,0,7.6903763,109.812645,28.042559,0
4366,1,15.695155,140.9093,-36.10528,0.0010202156,0,12.845173,126.35305,14.832628,0,0.9997402,1,5.9736595,150.77092,13.847707,1,0.0034968026,0,2.1624794,107.015724,36.495316,0,0.003230574,0,14.825428,159.35031,18.461508,0
4376,1,-2.7615542,60.563457,-27.302174,0.00085945363,0,-3.6252098,113.31801,52.76162,0,1.0,1,-0.046081543,71.40709,11.178468,1,0.0020420232,0,-1.7603035,92.7932,32.24529,0,0.0003024718,0,6.646927,118.162445,58.362343,0
4387,1,-15.965014,85.33946,-37.743458,0.0018260821,0,-12.818497,102.17886,17.13085,0,0.9999958,1,2.550583,81.95618,18.822168,1,0.001602636,0,-10.932613,86.139175,5.095547,0,0.0074934727,0,4.2737427,84.88722,20.24381,0
4397,1,0.31188738,153.17744,-39.12225,0.0043678596,0,4.017906,113.461914,39.88807,0,0.99998593,1,9.113167,153.10567,8.801572,1,0.0069503053,0,-0.14426804,97.01348,56.165817,0,0.00037216142,0,17.467571,149.39285,17.56817,0
4399,1,-2.632642,93.87148,-34.927505,0.00388467,0,-1.3438606,105.756195,11.954386,0,1.0,1,-0.40696716,93.96979,2.2278447,1,0.008505116,0,-0.7901039,90.15234,4.150535,0,0.0038626387,0,3.9699326,108.62684,16.165226,0
4400,1,-1.2714646,107.456215,-25.931627,0.0023981358,0,-0.17458344,120.99833,13.586464,0,1.0,1,-0.36005402,102.400696,5.137017,1,0.012108431,0,0.21331024,98.74081,8.840979,0,0.028155617,0,3.1188087,128.37164,21.371235,0
4405,1,10.569183,93.34623,-40.930626,0.005582508,0,12.21574,105.20273,11.970284,0,0.9999958,1,3.3697815,88.39906,8.735321,1,0.0081707,0,6.56501,87.68628,6.9331408,0,0.012759692,0,4.9774017,74.82992,19.34223,0
